RowKey,Ticker,Year,Quarter,DataSource,PaidUpCapital,Premium,Reserves,LtLiabilities,TotalFunds,FixedAssets,Depreciation,NetFixedAssets,NonCoreAssets,Investments,WorkInProgress,Cash,Receivables,AdvancesPrepaymentsLoansDeposits,Inventory,TotalCurrentAssets,StLiabilities,DeferredLiabilities,TotalStLiabilities,ApplicationOfFunds,EnergySales,CostOfProduction,GrossProfit,DividendIncome,ForexGainLoss,OtherIncome,AdminExpenses,OperatingProfit,InterestIncomeExpense,Provisions,ProfitBeforeTax,Taxes,Bonus,ProfitAfterTax,EpsAnnualized,BookValuePerShare,Statement,OrdinaryShares,Statement_IncomeStatement,Depreciation_IncomeStatement,EPS,CurrentRatio,NetWorthPerShare,PERatio,Mps,Multiplier,Dividend,BonusD,Cash_IncomeStatement,AdditionalInfo,TotalRevenue,GrowthOverPriorPeriod,GrossProfitMargin,NetIncome,NetIncomeMargin,ReturnOnAsset,ReturnOnEquity,ReportedPeAnnualized,DividendPerShare,QuarterEndPrice
SMHL|2024/25|1|Published,SMHL,2024/25,1,Published,2100000.0,0.0,300526.49,6470464.73,8870991.22,0.0,0.0,8562349.0,0.0,0.0,0.0,88.96,0.0,565361.45,0.0,565450.41,256808.19,0.0,256808.19,8870991.22,421584.29,9531.69,412052.6,0.0,0.0,792.71,13565.79,399279.52,-163541.54,0.0,161301.9,0.0,0.0,161301.9,30.724171428571427,114.31078523809525,,,,74436.08,,,,,,,,,,,,,,,,,,,,600.0
SMHL|2023/24|4|Published,SMHL,2023/24,4,Published,2100000.0,0.0,125916.09,6549862.87,8775778.96,0.0,0.0,8591049.39,0.0,0.0,0.0,297.06,0.0,523431.47,0.0,523728.53,338998.96,0.0,338998.96,8775778.96,1265872.05,36127.13,1229744.92,0.0,0.0,0.0,85147.63,1144597.29,-742992.73,0.0,107747.7,0.0,5.263,107747.7,5.130842857142857,105.99600428571428,,,,293856.86,,,,,,,,,,,,,,,,,,,,622.0
SMHL|2023/24|4|Audited,SMHL,2023/24,4,Audited,2100000.0,0.0,139225.561,6176058.561,8415284.122,0.0,0.0,8636785.063,0.0,0.0,0.0,297.064,0.0,540616.005,0.0,540913.069,762414.011,0.0,762414.011,8415284.121,1265872.049,36124.054,1229747.995,0.0,0.0,0.0,91515.097,1138232.898,-741239.363,0.0,121057.177,0.0,0.0,121057.177,5.764627476190476,106.6297886190476,BalanceSheet,21000.0,IncomeStatement,275936.358,5.764627476,0.709474198,106.6297886,107.8994267,622.0,,5.263,0.05,0.00263,,1265872.049,2.74879248,0.9714631079590257,121057.177,0.09563144797740927,0.014471882791142077,0.05500593150751685,,5.263,622.0
SMHL|2023/24|3|Published,SMHL,2023/24,3,Published,2100000.0,0.0,108409.54,6544070.85,8752480.39,0.0,0.0,8052640.02,0.0,0.0,0.0,733.45,0.0,1145794.63,0.0,1146528.08,446687.7,0.0,446687.7,8752480.4,945529.65,17756.84,927772.81,0.0,0.0,0.0,64326.35,863446.46,-567983.08,0.0,90241.16,0.0,0.0,90241.16,5.72959746031746,105.16235904761905,,,,205222.22,,,,,,,,,,,,,,,,,,,,442.0
SMHL|2023/24|2|Published,SMHL,2023/24,2,Published,2100000.0,0.0,165465.97,6599963.85,8865429.82,0.0,0.0,7862456.85,0.0,0.0,0.0,8303.6,0.0,1430122.55,0.0,1438426.15,391242.65,44210.53,435453.18,8865429.82,716514.84,17622.07,698892.77,0.0,0.0,0.0,34862.0,664030.77,-384400.92,0.0,147297.59,0.0,0.0,147297.59,14.028341904761904,107.87933190476191,,,,132332.26,,,,,,,,,,,,,,,,,,,,475.0
SMHL|2023/24|1|Published,SMHL,2023/24,1,Published,2100000.0,0.0,160790.8,6281365.28,8542156.08,0.0,0.0,7690709.26,0.0,0.0,0.0,589.59,0.0,1683066.44,0.0,1683656.03,832209.2,0.0,832209.2,8542156.09,432715.2,13046.07,419669.13,0.0,0.0,0.0,14446.5,405222.63,-231385.43,0.0,106937.44,0.0,0.0,106937.44,20.36903619047619,107.65670476190475,,,,66899.76,,,,,,,,,,,,,,,,,,,,343.9
SMHL|2022/23|4|Published,SMHL,2022/23,4,Published,2100000.0,0.0,53853.37,6178484.6,8332337.97,0.0,0.0,7757609.03,0.0,0.0,0.0,6008.29,0.0,1648940.04,0.0,1654948.33,1080219.38,0.0,1080219.38,8332337.98,337675.0,25859.0,311816.0,0.0,0.0,0.0,12353.0,299463.0,-173814.0,0.0,56494.0,0.0,0.0,56494.0,2.6901904761904762,102.56444619047619,,,,69155.0,,,,,,,,,,,,,,,,,,,,422.0
SMHL|2022/23|4|Audited,SMHL,2022/23,4,Audited,2100000.0,0.0,62378.909,6152320.033,8314698.942,0.0,0.0,7987652.629,0.0,0.0,0.0,5737.756,0.0,1488218.8,0.0,1493956.556,1166910.243,0.0,1166910.243,8314698.942,337674.613,7850.913,329823.7,0.0,0.0,27148.03,19595.127,337376.603,-201750.633,0.0,64898.025,0.0,0.0,64898.025,3.090382142857143,102.97042423809523,BalanceSheet,21000.0,Income Statement,70727.945,3.090382143,1.280266897,102.9704242,136.5526917,422.0,1.0,2.0,0.0,0.02,,337674.613,,0.9767500644177831,64898.025,0.19219101022557475,,,,2.0,422.0
SMHL|2022/23|3|Published,SMHL,2022/23,3,Published,2100000.0,0.0,-13279.56,5751639.64,7838360.08,0.0,0.0,7332896.66,0.0,0.0,0.0,1957.21,0.0,1630162.47,0.0,1632119.68,1126656.25,0.0,1126656.25,7838360.09,13286.2,264.79,13021.41,0.0,0.0,0.0,10822.76,2198.65,-10222.81,0.0,-10760.44,0.0,0.0,-10760.44,-0.6832025396825397,99.36764,,,,2736.28,,,,,,,,,,,,,,,,,,,,390.0
SMJC|2025/26|4|Published,SMJC,2025/26,4,Published,1173200.0,0.0,112501.232,870929.475,2156630.707,0.0,0.0,1575741.86,0.0,771092.278,0.0,156991.129,44490.932,38343.937,0.0,239825.998,428195.893,1833.536,430029.429,2156630.707,223447.146,46373.218,177073.928,0.0,0.0,35240.86,9326.418,202988.37,-96312.042,452.694,45740.528,428.85,923.864,44387.814,3.783482270712581,109.58926287078077,BalanceSheet,11732.0,IncomeStatement,60483.106,3.783,0.558,109.589,112.688,426.3,,,,,,223447.146,-0.0619216,0.7924644873289185,44387.814,0.1986501720635089,0.02032559090200078,0.03500254689070574,112.67397849328647,,426.3
SMJC|2025/26|3|Published,SMJC,2025/26,3,Published,1173200.0,0.0,94942.768,910929.475,2179072.243,0.0,0.0,1563699.208,0.0,771102.024,0.0,1689.916,92637.902,32425.293,0.0,126753.111,281658.028,824.072,282482.1,2179072.243,173249.343,21640.405,151608.938,0.0,0.0,507.713,7674.177,144442.474,-73335.368,271.004,27382.418,0.0,553.068,26829.35,3.0491362654847136,108.09263279918171,BalanceSheet,11732.0,IncomeStatement,43453.684,3.049,0.449,108.093,163.791,499.4,,,,,,173249.343,0.18538181,0.8750909837505126,26829.35,0.1548597503195149,0.009422479073856451,0.016489974031591446,163.78408720300718,,499.4
SMJC|2025/26|2|Published,SMJC,2025/26,2,Published,1173200.0,0.0,90707.028,923793.474,2187700.502,0.0,0.0,1576609.24,0.0,771102.024,0.0,31585.615,57653.522,31954.45,0.0,121193.587,280510.379,693.97,281204.349,2187700.502,122668.69,16089.269,106579.421,0.0,0.0,280.395,4229.359,102630.457,-50130.665,228.218,23059.361,0.0,465.752,22593.609,3.8516210364814185,107.73159120354585,BalanceSheet,11732.0,IncomeStatement,29212.213,3.852,0.431,107.732,128.245,494.0,,,,,,122668.69,-0.15481873,0.8688396444113,22593.609,0.18418399185643866,0.004866202833107089,0.008549882435994072,128.2576856136618,,494.0
SMJC|2025/26|1|Published,SMJC,2025/26,1,Published,1173200.0,0.0,98799.936,954881.475,2226881.411,0.0,0.0,1613072.674,0.0,771102.024,0.0,49938.024,46501.389,32520.042,0.0,128959.455,285310.195,942.547,286252.742,2226881.411,81157.393,6918.989,74238.404,0.0,0.0,280.287,1783.312,72735.379,-26135.548,309.965,31319.124,0.0,632.582,30686.542,10.462510057961133,108.42140606887146,BalanceSheet,11732.0,IncomeStatement,14970.742,10.463,0.451,108.421,46.736,489.0,,,,,,81157.393,-0.06860527,0.9147460416822408,30686.542,0.37811148024431984,0.007858182226888576,0.013873753376250974,46.73830632333874,,489.0
SMJC|2024/25|4|Published,SMJC,2024/25,4,Published,1173200.0,0.0,77703.923,918005.203,2168909.126,0.0,0.0,1611948.405,0.0,721049.501,0.0,107109.608,44526.706,75005.078,0.0,226641.392,389611.287,1118.885,390730.172,2168909.126,232432.251,37978.115,194454.136,0.0,0.0,1638.196,12140.258,183952.074,-99466.272,258.223,26484.259,385.355,534.85,25564.054,2.1790022161609275,106.6232460790999,BalanceSheet,11732.0,IncomeStatement,57743.32,2.179,0.58,106.623,244.36,532.46,,,,,,232432.251,0.02198833,0.8366056567597412,25564.054,0.10998496934059293,0.0114098882375493,0.02033608388103246,244.3595495456237,,532.46
SMJC|2024/25|3|Published,SMJC,2024/25,3,Published,1173200.0,0.0,85191.642,1027825.252,2286216.894,0.0,0.0,1621519.694,0.0,820908.595,0.0,82858.264,25046.719,41975.285,0.0,149880.268,305121.919,969.744,306091.663,2286216.894,178920.942,23443.392,155477.55,0.0,0.0,1127.395,8320.959,148283.986,-70902.073,318.909,32222.859,0.0,650.835,31572.024,3.5881377429253325,107.26147647459939,BalanceSheet,11732.0,IncomeStatement,44840.145,3.588,0.49,107.261,155.739,558.79,,,,,,178920.942,0.1976751,0.8689734597976797,31572.024,0.17645795761571612,0.013066001574550718,0.023680749160116515,155.73259446401028,,558.79
SMJC|2024/25|2|Published,SMJC,2024/25,2,Published,1120000.0,0.0,153996.057,959081.252,2233077.309,0.0,0.0,1636358.997,0.0,683440.563,0.0,30706.759,39639.001,25342.646,0.0,95688.406,181263.379,1147.278,182410.657,2233077.309,136250.595,17827.734,118422.861,0.0,0.0,1380.236,6043.696,113759.401,-45366.711,377.293,38121.967,0.0,769.985,37351.982,6.669996785714287,113.74964794642857,,,,29893.43,,,,,,,,,,,,,,,,,,,,543.9
SMJC|2024/25|1|Published,SMJC,2024/25,1,Published,1120000.0,0.0,155171.628,986283.252,2261454.88,0.0,0.0,1644293.475,0.0,583440.563,0.0,11454.819,50225.738,31591.18,0.0,93271.737,58362.67,1188.226,59550.896,2261454.879,87135.336,6230.723,80904.613,0.0,0.0,1257.512,3474.702,78687.423,-23867.343,390.759,39482.606,0.0,797.467,38685.139,13.816121071428572,113.85460964285714,,,,14946.715,,,,,,,,,,,,,,,,,,,,577.0
SMJC|2023/24|4|Published,SMJC,2023/24,4,Published,1120000.0,0.0,106929.294,1025999.879,2252929.173,0.0,0.0,1654806.971,0.0,583301.268,0.0,21402.927,44978.712,9876.415,0.0,76258.054,56307.46,5129.659,61437.119,2252929.174,251322.949,30500.127,220822.822,0.0,0.0,12834.572,9853.856,223803.538,-107739.001,499.712,53762.505,2727.346,1063.965,49971.194,4.46171375,109.54725839285715,,,,61802.32,,,,,,,,,,,,,,,,,,,,406.0
SMJC|2023/24|4|Audited,SMJC,2023/24,4,Audited,1120000.0,0.0,109619.6301,984585.0335,2214204.664,1895666.503,239522.9473,1656143.555,0.0,315000.0,0.0,21412.8524,0.0,425739.5287,0.0,447152.3811,204091.2729,0.0,204091.2729,2214204.664,251315.8078,31729.3478,219586.46,0.0,0.0,13215.3435,8678.41145,224123.392,-107733.8987,528.61743,56074.01605,2608.838,1132.05267,52333.12538,4.672600480357143,109.78746697321428,BalanceSheet,11200.0,IncomeStatement,59786.85979,4.67260048,2.190943173,109.787467,86.88951724,406.0,,5.0,0.0475,0.0025,,251315.8078,-0.01338419,0.8737471069657082,52333.12538,0.208236504651738,0.023428889422711038,0.0434803277893931,,5.0,406.0
SMJC|2023/24|3|Published,SMJC,2023/24,3,Published,1120000.0,0.0,111051.544,1090900.624,2321952.168,0.0,0.0,1664900.155,0.0,478616.063,0.0,140802.04,23177.687,22705.87,0.0,186685.597,6656.484,1593.163,8249.647,2321952.168,198962.949,21704.924,177258.025,0.0,0.0,9954.609,8383.493,178829.141,-80687.241,523.926,52937.918,0.0,1069.237,51868.681,6.174842976190475,109.91531642857143,,,,44680.056,,,,,,,,,,,,,,,,,,,,384.0
SMJC|2023/24|2|Published,SMJC,2023/24,2,Published,1120000.0,0.0,123518.144,1100548.624,2344066.768,0.0,0.0,1681068.383,0.0,463626.063,0.0,161518.259,33060.146,14966.098,0.0,209544.503,8147.17,2025.013,10172.183,2344066.766,163335.301,10940.169,152395.132,0.0,0.0,8183.581,6110.986,154467.727,-57649.505,665.944,67287.512,0.0,1359.069,65928.443,11.772936249999999,111.02840571428573,,,,28864.766,,,,,,,,,,,,,,,,,,,,383.0
SMJC|2023/24|1|Published,SMJC,2023/24,1,Published,1120000.0,0.0,111817.042,1121641.252,2353458.294,0.0,0.0,1694563.21,0.0,463440.563,0.0,114797.026,81913.296,7958.989,0.0,204669.311,6914.507,2300.283,9214.79,2353458.294,107758.303,6153.917,101604.386,0.0,0.0,6854.463,3454.536,105004.313,-34111.363,547.751,55345.199,0.0,1117.859,54227.34,19.36690714285714,109.98366446428571,,,,15000.0,,,,,,,,,,,,,,,,,,,,237.9
SMJC|2022/23|4|Published,SMJC,2022/23,4,Published,1120000.0,0.0,59576.401,1075606.923,2255183.324,0.0,0.0,1667226.946,0.0,350850.563,0.0,425708.725,48455.942,115794.433,0.0,589959.1,349861.396,2991.89,352853.286,2255183.323,255025.658,33551.377,221474.281,0.0,0.0,20372.722,9905.504,231941.499,-107923.925,635.406,64824.128,0.0,1283.52,63540.608,5.673268571428571,105.31932151785715,,,,58558.04,,,,,,,,,,,,,,,,,,,,250.0
SMJC|2022/23|4|Audited,SMJC,2022/23,4,Audited,1120000.0,0.0,57589.70068,1075606.922,2253196.623,1889103.298,179736.0875,1709367.21,0.0,250000.0,0.0,425708.724,0.0,223415.3504,0.0,649124.0744,355294.6631,0.0,355294.6631,2253196.622,254725.097,33194.10737,221530.9896,0.0,0.0,20226.88709,7537.63736,234220.2394,-107985.1677,613.539,65590.28612,2938.26262,1298.114,61353.9095,5.478027633928572,105.14193756071428,BalanceSheet,11200.0,Income Statement,60031.24653,5.478027634,1.82700204,105.1419376,45.63686361,250.0,1.0,,,,,254725.097,,0.8696865452562768,61353.9095,0.2408632295073775,,,,,250.0
SMJC|2022/23|3|Published,SMJC,2022/23,3,Published,1120000.0,0.0,50536.61,1166129.252,2336665.862,0.0,0.0,1673110.989,0.0,458370.299,0.0,156264.071,26181.935,69997.143,0.0,252443.149,45645.899,1612.676,47258.575,2336665.862,198768.35,15759.346,183009.004,0.0,0.0,7961.28,20414.274,170556.01,-78617.518,459.208,46398.742,0.0,937.159,45461.583,5.412093214285714,104.51219732142859,,,,45080.542,,,,,,,,,,,,,,,,,,,,340.0
SMJC|2022/23|2|Published,SMJC,2022/23,2,Published,571200.0,0.0,59127.753,1193599.252,1823927.005,0.0,0.0,1688003.937,0.0,138440.563,0.0,7535.514,31957.586,64426.757,0.0,103919.857,104777.106,1660.246,106437.352,1823927.005,159727.837,15371.678,144356.159,0.0,0.0,957.51,6375.859,138937.81,-53045.418,545.987,55166.985,0.0,1114.259,54052.726,18.926024509803923,110.35149737394958,,,,30179.42,,,,,,,,,,,,,,,,,,,,0.0
SMJC|2022/23|1|Published,SMJC,2022/23,1,Published,571200.0,0.0,52139.594,1160860.634,1784200.228,0.0,0.0,1702668.836,0.0,53428.236,0.0,50141.182,68487.738,49719.086,0.0,168348.006,139294.148,1421.35,140715.498,1783729.58,103343.294,10730.164,92613.13,0.0,0.0,425.107,2752.301,90285.936,-26726.317,470.646,48015.271,0.0,950.704,47064.567,32.958380252100845,109.12808018207284,,,,15073.702,,,,,,,,,,,,,,,,,,,,0.0
SNORL|2025/26|4|Published,SNORL,2025/26,4,Published,937500.0,0.0,113360.205,1826374.88,2877235.086,0.0,0.0,2704468.434,0.0,0.0,0.0,17114.397,98827.367,194701.568,318.425,310961.757,138195.107,0.0,138195.107,2877235.084,377510.889,36327.109,341183.78,0.0,0.0,0.0,6729.942,334453.838,-132671.705,2282.005,114146.819,0.0,2328.576,111818.243,11.927279253333333,112.09175520000001,BalanceSheet,9375.0,IncomeStatement,85353.309,11.927,2.25,112.092,65.314,779.0,,,,,,377510.889,,0.9037720233812911,111818.243,0.2961987223632111,,,65.31246426399314,,779.0
SNORL|2025/26|3|Published,SNORL,2025/26,3,Published,750000.0,0.0,53731.461,1931466.643,2735198.104,0.0,0.0,2538467.933,0.0,0.0,0.0,36666.504,50875.408,305570.374,0.0,393112.286,196382.115,0.0,196382.115,2735198.104,249500.7904,28072.42283,221428.3676,0.0,0.0,0.0,5106.6621,216321.7055,-100325.9204,1020.94748,51068.20926,0.0,1041.78313,50026.42613,8.893586867555555,107.1641948,BalanceSheet,7500.0,IncomeStatement,63906.62832,8.893586868,2.001772341,107.1641948,11.24405726,100.0,,,,,,249500.7904,,0.8874856357970079,50026.42613,0.20050608276549972,,,11.244057261621538,,100.0
SOHL|2025/26|4|Published,SOHL,2025/26,4,Published,10000000.0,0.0,3804387.724,11158494.59,24962882.314,0.0,0.0,21790512.946,0.0,35343.849,0.0,606801.758,884065.876,2605134.785,31236.55,4127238.969,955763.565,34449.884,990213.449,24962882.315,2629245.887,1248994.133,1380251.754,0.0,0.0,0.0,56793.571,1323458.183,-173770.691,11483.295,1136846.167,0.0,22966.589,1113879.578,11.13879578,138.04387724,BalanceSheet,100000.0,IncomeStatement,1358.03,11.139,4.168,138.044,45.695,509.0,,,,,,2629245.887,,0.5249610775563038,1113879.578,0.42364983188048244,,,45.6961425681152,,509.0
SOHL|2025/26|3|Published,SOHL,2025/26,3,Published,10000000.0,0.0,3548610.932,18795940.43,32344551.36,0.0,0.0,27536279.18,0.0,35343.849,0.0,457806.093,940749.456,4322845.378,4877.966,5726278.893,953350.564,0.0,953350.564,32344551.36,2112492.262,1055610.873,1056881.389,0.0,0.0,5439.388,51475.984,1010844.793,-150367.094,0.0,859462.632,1359.847,0.0,858102.785,11.441370466666667,135.48610932,BalanceSheet,100000.0,IncomeStatement,1015.067,11.441,6.006,135.486,65.737,752.1,,,,,,2112492.262,,0.5003007149476602,858102.785,0.4062039896835371,,,65.73513218466015,,752.1
SOHL|2025/26|2|Published,SOHL,2025/26,2,Published,9180000.0,0.0,3414292.672,20226530.56,32820823.24,0.0,0.0,27567971.4,0.0,30494.613,0.0,1235506.456,1239885.677,3868535.413,0.0,6343927.546,1121570.32,0.0,1121570.32,32820823.24,1549886.386,679661.566,870224.82,0.0,0.0,4490.0,33592.769,841122.051,-116693.461,0.0,723784.526,1122.5,0.0,722662.026,15.744270718954247,137.19273063180827,BalanceSheet,91800.0,IncomeStatement,644.064,15.74427072,5.6562905,137.1927306,6.351516802,100.0,,,,,,1549886.386,,0.5614765236088731,722662.026,0.466267742285982,,,6.351516801576067,,100.0
SPC|2025/26|4|Published,SPC,2025/26,4,Published,500000.0,0.0,49399.418,1349714.881,1899114.299,0.0,0.0,1968908.133,0.0,10102.842,0.0,17253.36,47307.462,86162.457,0.0,150723.279,230619.955,0.0,230619.955,1899114.299,235192.152,26295.818,208896.334,0.0,0.0,0.0,16979.178,191917.156,-93921.123,0.0,19848.571,0.0,0.0,19848.571,3.9697142,109.87988359999999,BalanceSheet,5000.0,IncomeStatement,78147.462,3.97,0.654,109.88,106.02,420.9,,,,,,235192.152,0.50233131,0.8881943220622429,19848.571,0.0843929987935992,0.01021957562681617,0.036594834923343124,106.02778406566397,,420.9
SPC|2025/26|3|Published,SPC,2025/26,3,Published,500000.0,0.0,33688.876,1372858.1,1906546.976,0.0,0.0,1976871.007,0.0,27510.0,0.0,31221.007,33570.149,72602.438,0.0,137393.594,235227.626,0.0,235227.626,1906546.975,153109.332,20111.131,132998.201,0.0,0.0,0.0,8292.631,124705.57,-67677.765,0.0,-1298.444,0.0,0.0,-1298.444,-0.3462517333333333,106.73777520000002,BalanceSheet,5000.0,IncomeStatement,58326.249,-0.346,0.584,106.738,-1436.416,497.0,,,,,,153109.332,0.30226177,0.8686485615390185,-1298.444,-0.008480502024527154,0.007448360781616875,0.02718803493167762,-1435.3718758760488,,497.0
SPC|2025/26|2|Published,SPC,2025/26,2,Published,500000.0,0.0,29632.929,1394980.903,1924613.832,0.0,0.0,1990393.285,0.0,27100.0,0.0,43409.799,22157.148,56075.891,0.0,121642.838,214522.291,0.0,214522.291,1924613.832,101310.707,14242.125,87068.582,0.0,0.0,0.0,7290.328,79778.254,-46210.321,0.0,-4944.39,0.0,0.0,-4944.39,-1.977756,105.9265858,BalanceSheet,5000.0,IncomeStatement,38512.323,-1.978,0.567,105.927,-275.025,544.0,,,,,,101310.707,-0.53900216,0.8594213245397646,-4944.39,-0.048804219676405976,-0.006232251201991548,-0.0229253657388111,-275.0592085171275,,544.0
SPC|2025/26|1|Published,SPC,2025/26,1,Published,500000.0,0.0,60013.087,1420149.751,1980162.838,0.0,0.0,1996478.808,0.0,30750.0,0.0,15785.712,44905.669,44639.197,0.0,105330.578,152396.547,0.0,152396.547,1980162.839,78418.699,10340.359,68078.34,0.0,0.0,0.0,2962.604,65115.736,-24073.808,0.0,21785.767,0.0,0.0,21785.767,17.4286136,112.0026174,BalanceSheet,5000.0,IncomeStatement,19256.161,17.429,0.691,112.003,25.475,444.0,,,,,,78418.699,-0.04116302,0.8681391156463844,21785.767,0.2778134204955377,0.0061914926806677815,0.0229260996098837,25.47534819407552,,444.0
SPC|2024/25|4|Published,SPC,2024/25,4,Published,500000.0,0.0,39201.82,1461414.649,2000616.469,0.0,0.0,2014990.263,0.0,30959.0,0.0,5148.38,42354.714,65542.216,0.0,113045.31,158378.104,0.0,158378.104,2000616.469,225855.599,24939.354,200916.245,0.0,0.0,0.0,12362.536,188553.709,-108322.947,0.0,3858.614,0.0,0.0,3858.614,0.7717228,107.840364,BalanceSheet,5000.0,IncomeStatement,76372.148,0.772,0.714,107.84,697.111,538.17,,,,,,225855.599,-0.02858715,0.8895783230062851,3858.614,0.017084429241889194,0.0018940122677610798,0.007138164009046058,697.361798822064,,538.17
SPC|2024/25|3|Published,SPC,2024/25,3,Published,500000.0,0.0,28131.083,1481414.649,2009545.732,0.0,0.0,2012256.425,0.0,35817.5,0.0,16180.009,22958.535,46854.113,0.0,85992.657,124520.849,0.0,124520.849,2009545.733,171218.636,18060.778,153157.858,0.0,0.0,0.0,6726.382,146431.476,-101378.999,0.0,-12070.624,0.0,0.0,-12070.624,-3.2188330666666665,105.62621659999999,BalanceSheet,5000.0,IncomeStatement,57123.101,-3.219,0.691,105.626,-160.596,516.96,,,,,,171218.636,0.02893877,0.8945162838465786,-12070.624,-0.07049830720529744,-0.014282081703605306,-0.05437835179181935,-160.60478729185834,,516.96
SPC|2024/25|2|Published,SPC,2024/25,2,Published,500000.0,0.0,53255.051,1501414.649,2054669.7,0.0,0.0,2031297.458,0.0,37530.0,0.0,14791.905,38602.485,43760.979,0.0,97155.369,111313.128,0.0,111313.128,2054669.699,131442.743,12432.012,119010.731,0.0,0.0,0.0,5496.362,113514.369,-64091.457,0.0,11340.845,0.0,0.0,11340.845,4.536338,110.6510102,,,,38082.067,,,,,,,,,,,,,,,,,,,,516.0
SPC|2024/25|1|Published,SPC,2024/25,1,Published,500000.0,0.0,51949.243,1521249.357,2073198.6,0.0,0.0,2050338.492,0.0,34450.0,0.0,10797.288,45446.59,43837.575,0.0,100081.453,111671.344,0.0,111671.344,2073198.601,81785.226,6553.034,75232.192,0.0,0.0,0.0,1695.691,73536.501,-41380.43,0.0,13115.037,0.0,0.0,13115.037,10.4920296,110.38984860000001,,,,19041.034,,,,,,,,,,,,,,,,,,,,539.0
SPC|2023/24|4|Published,SPC,2023/24,4,Published,500000.0,0.0,30268.451,1518050.064,2048318.515,0.0,0.0,2068723.07,0.0,26015.0,0.0,618.971,47516.645,43259.066,0.0,91394.682,137814.237,0.0,137814.237,2048318.515,251800.559,22258.87,229541.689,0.0,0.0,0.0,15322.045,214219.644,-174666.426,0.0,-37299.472,0.0,0.0,-37299.472,-7.4598944000000005,106.0536902,,,,76852.69,,,,,,,,,,,,,,,,,,,,588.0
SPC|2023/24|3|Published,SPC,2023/24,3,Published,500000.0,0.0,44181.81,1579851.618,2124033.428,0.0,0.0,2073449.469,0.0,22550.0,0.0,15596.504,24346.851,51661.617,0.0,91604.972,63571.013,0.0,63571.013,2124033.428,195555.716,15352.651,180203.065,0.0,0.0,0.0,8998.125,171204.94,-133575.901,0.0,-19921.112,0.0,0.0,-19921.112,-5.312296533333333,108.83636200000001,,,,57550.151,,,,,,,,,,,,,,,,,,,,544.0
SPC|2023/24|2|Published,SPC,2023/24,2,Published,500000.0,0.0,77880.124,1587539.118,2165419.242,0.0,0.0,2092632.453,0.0,22600.0,0.0,31383.642,32298.252,53758.909,0.0,117440.803,67254.014,0.0,67254.014,2165419.242,156898.515,9923.397,146975.118,0.0,0.0,0.0,2017.574,144957.544,-92863.576,0.0,13727.201,0.0,0.0,13727.201,5.4908804,115.57602479999998,,,,38366.767,,,,,,,,,,,,,,,,,,,,500.0
SPC|2023/24|1|Published,SPC,2023/24,1,Published,500000.0,0.0,82869.806,1620229.923,2203099.729,0.0,0.0,2132489.042,0.0,16100.0,0.0,5581.513,64012.718,51179.927,0.0,120774.158,66263.471,0.0,66263.471,2203099.729,99615.12,5404.453,94210.667,0.0,0.0,0.0,804.094,93406.573,-49095.052,0.0,25216.884,0.0,0.0,25216.884,20.1735072,116.5739612,,,,19094.637,,,,,,,,,,,,,,,,,,,,357.1
SPC|2022/23|4|Published,SPC,2022/23,4,Published,500000.0,0.0,62039.531,1607167.423,2169206.954,0.0,0.0,2160852.124,0.0,16500.0,0.0,4396.141,45035.146,34570.791,0.0,84002.078,92147.249,0.0,92147.249,2169206.953,260241.019,19783.483,240457.536,0.0,0.0,0.0,13871.179,226586.357,-177848.07,0.0,-27888.07,0.0,0.0,-27888.07,-5.577614,112.40790619999999,,,,76626.357,,,,,,,,,,,,,,,,,,,,403.5
SPC|2022/23|4|Audited,SPC,2022/23,4,Audited,500000.0,0.0,58052.923,1607167.423,2165220.346,0.0,0.0,2161583.678,0.0,16500.0,0.0,4401.141,45001.342,49749.547,0.0,99152.03,111996.951,18.411,112015.362,2165220.346,255412.377,19817.288,235595.089,0.0,0.0,4704.127,18110.459,222188.757,-180191.286,0.0,-31874.677,0.0,0.0,-31874.677,-6.3749354,111.6105846,BalanceSheet,5000.0,Income Statement,73872.148,-6.3749354,0.885164572,111.6105846,-63.29475903,403.5,1.0,,,,,255412.377,1.19134734,0.92241061990508,-31874.677,-0.12479691616510816,-0.014730827088294188,-0.05609366171249377,,,403.5
SPC|2022/23|3|Published,SPC,2022/23,3,Published,500000.0,0.0,86436.533,1614854.928,2201291.461,0.0,0.0,2184285.566,0.0,21600.0,0.0,11252.386,27869.821,64700.074,0.0,103822.281,108416.386,0.0,108416.386,2201291.461,205936.796,14226.994,191709.802,0.0,0.0,0.0,10164.282,181545.52,-132493.583,0.0,-8591.067,0.0,0.0,-8591.067,-2.2909511999999994,117.28730660000001,,,,57643.004,,,,,,,,,,,,,,,,,,,,458.0
SPC|2022/23|2|Published,SPC,2022/23,2,Published,500000.0,0.0,98567.092,1630229.933,2228797.025,0.0,0.0,2204167.822,0.0,5000.0,0.0,18986.657,33930.5574,76610.379,0.0,129527.5934,109898.407,0.0,109898.407,2228797.008,162793.246,9969.993,152823.253,0.0,0.0,0.0,7137.561,145685.692,-88493.829,0.0,20139.493,0.0,0.0,20139.493,8.055797199999999,119.7134184,,,,37052.37,,,,,,,,,,,,,,,,,,,,439.0
