PlantId,FiscalId,Previous Due,Energy Royalty,Capacity Royalty,Received,Balance,Plant,FiscalYear
6,15,"1,309,198.24","1,150,294.94","240,000.00","2,625,487.08","74,006.10","Ridi Khola HP , 2400 kW",078/79
6,16,"74,006.10","985,241.02","240,000.00","956,901.59","342,345.53","Ridi Khola HP , 2400 kW",079/80
6,17,"342,345.53","981,894.08","240,000.00","1,278,153.38","286,086.23","Ridi Khola HP , 2400 kW",080/81
6,18,"286,086.23","2,584,457.63","2,400,000.00","3,587,044.70","1,683,499.16","Ridi Khola HP , 2400 kW",081/82
6,19,0.00,"4,288,576.93",0.00,"8,851,611.90","-4,563,034.97","Ridi Khola HP , 2400 kW",082/83
6,2,"581,941.70","1,241,703.72","240,000.00","821,942.00","1,241,703.42","Ridi Khola HP , 2400 kW",067/68
6,20,,,,,,"Ridi Khola HP , 2400 kW",083/84
6,3,"1,241,704.00","1,082,686.46","240,000.00","240,000.00","2,324,390.46","Ridi Khola HP , 2400 kW",068/69
6,5,"2,324,390.46","1,165,245.42","240,000.00",0.00,"3,729,635.88","Ridi Khola HP , 2400 kW",069/70
6,6,"3,729,635.88","1,088,460.64","240,000.00","2,324,390.00","2,733,706.52","Ridi Khola HP , 2400 kW",070/71
6,7,"2,733,706.52","1,136,748.14","240,000.00",0.00,"4,110,454.66","Ridi Khola HP , 2400 kW",071/72
6,8,"4,110,454.66","867,751.82","240,000.00",0.00,"5,218,206.48","Ridi Khola HP , 2400 kW",072/73
6,9,"2,500,022.00","874,897.00","240,000.00",0.00,"3,614,919.00","Ridi Khola HP , 2400 kW",073/74
61,10,"2,613,698.00","2,531,649.30","850,000.00",0.00,"5,995,347.30","Nau gad khola , 8500 kW",074/75
61,11,"5,995,347.00","3,521,449.90","850,000.00","850,000.00","9,516,796.90","Nau gad khola , 8500 kW",075/76
61,12,"9,516,797.00","3,956,820.61","850,000.00","5,145,347.00","9,178,270.61","Nau gad khola , 8500 kW",076/77
61,14,"9,178,271.00","3,991,123.94","850,000.00","14,019,347.42",47.52,"Nau gad khola , 8500 kW",077/78
61,15,47.52,"4,761,326.10","850,000.00","5,470,004.78","141,368.84","Nau gad khola , 8500 kW",078/79
61,16,"141,368.84","3,781,592.67","850,000.00","4,345,660.24","427,301.27","Nau gad khola , 8500 kW",079/80
61,17,"427,301.27","4,242,220.18","850,000.00","4,415,289.73","1,104,231.72","Nau gad khola , 8500 kW",080/81
61,18,"1,104,231.72","4,442,445.38","850,000.00","6,223,872.16","172,804.94","Nau gad khola , 8500 kW",081/82
61,19,0.00,"4,229,603.76",0.00,"5,000,662.22","-771,058.46","Nau gad khola , 8500 kW",082/83
61,20,,,,,,"Nau gad khola , 8500 kW",083/84
61,8,0.00,"9,338,235.00","8,499,999.96",0.00,"17,838,234.96","Nau gad khola , 8500 kW",072/73
61,9,"433,159.00","2,883,307.96",0.00,"3,837,257.00","-520,790.04","Nau gad khola , 8500 kW",073/74
62,10,"1,948,779.00","2,864,537.69","1,200,000.00","1,948,226.00","4,065,090.69","Upper Mai , 12000 kW",074/75
62,11,"4,065,091.00","4,227,346.34","1,200,000.00","11,653,025.00","-2,160,587.66","Upper Mai , 12000 kW",075/76
62,12,"-405,642.00","4,135,615.64","1,200,000.00","1,632,546.73","3,297,426.91","Upper Mai , 12000 kW",076/77
62,14,"3,297,427.00","2,458,069.98","1,200,000.00","4,160,770.04","2,794,726.94","Upper Mai , 12000 kW",077/78
62,15,"2,794,726.94","4,385,624.99","1,200,000.00","8,090,372.75","289,979.18","Upper Mai , 12000 kW",078/79
62,16,"289,979.18","4,444,829.94","1,200,000.00","5,621,806.28","313,002.84","Upper Mai , 12000 kW",079/80
62,17,"313,002.84","4,446,432.59","1,200,000.00","5,830,648.37","128,787.06","Upper Mai , 12000 kW",080/81
62,18,"128,787.06","2,623,342.11","1,200,000.00","2,567,112.15","1,385,017.02","Upper Mai , 12000 kW",081/82
62,19,0.00,"4,029,885.54",0.00,"6,614,902.56","-2,585,017.02","Upper Mai , 12000 kW",082/83
62,20,,,,,,"Upper Mai , 12000 kW",083/84
62,9,0.00,"4,225,569.53",0.00,"3,476,791.00","748,778.53","Upper Mai , 12000 kW",073/74
63,10,"82,104.00","277,210.18","200,000.00","300,000.00","259,314.18","Khani Khola , 2000 kW",074/75
63,11,"259,314.00","438,815.08","200,000.00","313,502.00","584,627.08","Khani Khola , 2000 kW",075/76
63,12,"584,627.00",0.00,"200,000.00",0.00,"784,627.00","Khani Khola , 2000 kW",076/77
63,14,"784,627.00","81,779.91","200,000.00","250,000.00","816,406.91","Khani Khola , 2000 kW",077/78
63,15,"816,406.91","883,412.60","200,000.00","1,699,586.32","200,233.19","Khani Khola , 2000 kW",078/79
63,16,"200,233.19","834,629.52","200,000.00","1,015,914.90","218,947.81","Khani Khola , 2000 kW",079/80
63,17,"218,947.81","734,340.22","200,000.00","939,405.94","213,882.09","Khani Khola , 2000 kW",080/81
63,18,"213,882.09","372,541.50","200,000.00","385,263.76","401,159.83","Khani Khola , 2000 kW",081/82
63,19,0.00,"544,504.65",0.00,"945,664.48","-401,159.83","Khani Khola , 2000 kW",082/83
63,20,,,,,,"Khani Khola , 2000 kW",083/84
63,9,0.00,"150,786.86",0.00,"350,787.00","-200,000.14","Khani Khola , 2000 kW",073/74
64,10,"390,597.00","1,050,814.58","436,000.00","608,917.00","1,268,494.58","Tungun - Thosne Khola , 4360 kW",074/75
64,11,"1,250,374.00","846,577.70","436,000.00","2,793,661.00","-260,709.30","Tungun - Thosne Khola , 4360 kW",075/76
64,12,"-260,709.00","892,026.20","436,000.00",0.00,"1,067,317.20","Tungun - Thosne Khola , 4360 kW",076/77
64,14,"1,067,317.00","1,845,007.79","436,000.00","1,601,944.00","1,746,380.79","Tungun - Thosne Khola , 4360 kW",077/78
64,15,"1,746,380.79","2,234,500.91","436,000.00","3,980,544.87","436,336.83","Tungun - Thosne Khola , 4360 kW",078/79
64,16,"436,336.83","2,069,661.77","436,000.00","2,438,107.85","503,890.75","Tungun - Thosne Khola , 4360 kW",079/80
64,17,"503,890.75","1,950,970.79","436,000.00","2,416,528.95","474,332.59","Tungun - Thosne Khola , 4360 kW",080/81
64,18,"474,332.59","929,002.97","436,000.00","966,409.13","872,926.43","Tungun - Thosne Khola , 4360 kW",081/82
64,19,0.00,"1,262,953.60",0.00,"2,135,880.03","-872,926.43","Tungun - Thosne Khola , 4360 kW",082/83
64,20,,,,,,"Tungun - Thosne Khola , 4360 kW",083/84
64,9,0.00,"488,819.92",0.00,"842,863.00","-354,043.08","Tungun - Thosne Khola , 4360 kW",073/74
65,10,"3,980,177.00","10,092,411.24","2,500,000.00","13,760,329.00","2,812,259.24","Upper Madi , 25000 kW",074/75
65,11,"2,811,882.00","12,196,692.52","2,500,000.00","14,089,141.00","3,419,433.52","Upper Madi , 25000 kW",075/76
65,12,"3,419,434.00","13,319,790.32","2,500,000.00","18,071,037.00","1,168,187.32","Upper Madi , 25000 kW",076/77
65,14,"1,168,187.00","14,146,261.89","2,500,000.00","16,817,092.16","997,356.73","Upper Madi , 25000 kW",077/78
65,15,"997,356.73","12,664,355.21","2,500,000.00","14,055,513.05","2,106,198.89","Upper Madi , 25000 kW",078/79
65,16,"2,106,198.89","15,050,620.85","2,500,000.00","18,591,481.95","1,065,337.79","Upper Madi , 25000 kW",079/80
65,17,"1,065,337.79","15,306,438.41","2,500,000.00","16,147,255.31","2,724,520.89","Upper Madi , 25000 kW",080/81
65,18,"2,724,520.89","15,776,123.30","2,500,000.00","19,179,832.53","1,820,811.66","Upper Madi , 25000 kW",081/82
65,19,0.00,"12,058,999.07",0.00,"18,111,387.68","-6,052,388.61","Upper Madi , 25000 kW",082/83
65,20,,,,,,"Upper Madi , 25000 kW",083/84
65,9,0.00,"3,980,177.02",0.00,"2,500,000.00","1,480,177.02","Upper Madi , 25000 kW",073/74
66,10,"461,364.00","861,443.96","250,000.00",0.00,"1,572,807.96","Daram Khola-A , 2500 kW",074/75
66,11,"1,572,808.00","902,777.42","250,000.00",0.00,"2,725,585.42","Daram Khola-A , 2500 kW",075/76
66,12,"2,725,585.00","968,467.65","250,000.00","1,572,808.00","2,371,244.65","Daram Khola-A , 2500 kW",076/77
66,14,"2,371,245.00","1,157,416.83","250,000.00","2,371,245.00","1,407,416.83","Daram Khola-A , 2500 kW",077/78
66,15,"1,407,416.83","1,323,045.74","250,000.00","2,959,521.91","20,940.66","Daram Khola-A , 2500 kW",078/79
66,16,"20,940.66","1,072,188.11","250,000.00","1,056,743.58","286,385.19","Daram Khola-A , 2500 kW",079/80
66,17,"286,385.19","1,202,863.96","250,000.00","1,471,374.88","267,874.27","Daram Khola-A , 2500 kW",080/81
66,18,"267,874.27","1,113,330.25","250,000.00","1,361,746.24","269,458.28","Daram Khola-A , 2500 kW",081/82
66,19,0.00,"1,085,788.88",0.00,"1,355,247.16","-269,458.28","Daram Khola-A , 2500 kW",082/83
66,20,,,,,,"Daram Khola-A , 2500 kW",083/84
66,9,0.00,"820,474.68",0.00,"609,109.80","211,364.88","Daram Khola-A , 2500 kW",073/74
67,10,"24,809,724.00","54,157,226.98","5,000,000.00","64,802,095.10","19,164,855.88","Upper Marsyangdi A , 50000 kW",074/75
67,11,"19,164,856.00","60,827,107.88","5,000,000.00","67,365,006.00","17,626,957.88","Upper Marsyangdi A , 50000 kW",075/76
67,12,"17,627,889.00","64,312,365.52","5,000,000.00","86,505,487.01","434,767.51","Upper Marsyangdi A , 50000 kW",076/77
67,14,"434,768.00","67,100,718.74","5,000,000.00","53,309,594.69","19,225,892.05","Upper Marsyangdi A , 50000 kW",077/78
67,15,"19,225,892.05","33,397,482.12","5,000,000.00","57,005,168.30","618,205.87","Upper Marsyangdi A , 50000 kW",078/79
67,16,"618,205.87","80,772,550.04","5,000,000.00","84,824,766.16","1,565,989.75","Upper Marsyangdi A , 50000 kW",079/80
67,17,"1,565,989.75","85,534,601.22","5,000,000.00","90,109,851.68","1,990,739.29","Upper Marsyangdi A , 50000 kW",080/81
67,18,"1,990,739.29","92,231,339.43","5,000,000.00","89,886,935.04","9,335,143.68","Upper Marsyangdi A , 50000 kW",081/82
67,19,0.00,"87,415,970.33",0.00,"101,400,966.40","-13,984,996.07","Upper Marsyangdi A , 50000 kW",082/83
67,20,,,,,,"Upper Marsyangdi A , 50000 kW",083/84
67,9,0.00,"24,809,724.00","5,000,000.00","5,000,000.00","24,809,724.00","Upper Marsyangdi A , 50000 kW",073/74
68,10,"1,359,923.00","5,119,161.46","1,490,000.00","5,008,672.00","2,960,412.46","Hewa Khola A , 14900 kW",074/75
68,11,"2,870,612.00","4,731,591.40","1,490,000.00","2,977,555.00","6,114,648.40","Hewa Khola A , 14900 kW",075/76
68,12,"6,114,648.00","7,821,565.04","1,490,000.00","15,440,100.12","-13,887.08","Hewa Khola A , 14900 kW",076/77
68,14,"-13,887.00","6,125,921.79","1,490,000.00","3,793,242.00","3,808,792.79","Hewa Khola A , 14900 kW",077/78
68,15,"3,808,792.79","7,407,110.98","1,490,000.00","10,693,245.52","2,012,658.25","Hewa Khola A , 14900 kW",078/79
68,16,"2,012,658.25","6,906,532.76","1,490,000.00","8,442,714.80","1,966,476.21","Hewa Khola A , 14900 kW",079/80
68,17,"1,966,476.21",0.00,"1,490,000.00","1,959,393.78","1,497,082.43","Hewa Khola A , 14900 kW",080/81
68,18,"1,497,082.43","1,052,052.39","1,490,000.00","1,995,698.51","2,043,436.31","Hewa Khola A , 14900 kW",081/82
68,19,0.00,"6,809,925.84",0.00,"8,853,362.15","-2,043,436.31","Hewa Khola A , 14900 kW",082/83
68,20,,,,,,"Hewa Khola A , 14900 kW",083/84
68,9,0.00,"1,369,922.88",0.00,"1,500,000.00","-130,077.12","Hewa Khola A , 14900 kW",073/74
69,10,"400,546.00","366,004.92","375,000.00","400,546.00","741,004.92","Dwari Khola SHP , 3750 kW",074/75
69,11,"741,005.00","865,128.88","375,000.00","806,041.00","1,175,092.88","Dwari Khola SHP , 3750 kW",075/76
69,12,"1,175,093.00","1,225,762.56","375,000.00","656,610.41","2,119,245.15","Dwari Khola SHP , 3750 kW",076/77
69,14,"2,119,246.00","763,410.49","375,000.00","2,119,246.00","1,138,410.49","Dwari Khola SHP , 3750 kW",077/78
69,15,"1,138,410.49","871,566.02","375,000.00","2,384,573.05",403.46,"Dwari Khola SHP , 3750 kW",078/79
69,16,403.46,"650,275.91","375,000.00","587,575.63","438,103.74","Dwari Khola SHP , 3750 kW",079/80
69,17,"438,103.74","917,429.30","375,000.00","1,345,395.26","385,137.78","Dwari Khola SHP , 3750 kW",080/81
69,18,"385,137.78","1,033,751.69","375,000.00","1,160,648.87","633,240.60","Dwari Khola SHP , 3750 kW",081/82
69,19,0.00,"1,216,116.79",0.00,"1,940,656.64","-724,539.85","Dwari Khola SHP , 3750 kW",082/83
69,20,,,,,,"Dwari Khola SHP , 3750 kW",083/84
69,9,0.00,"25,545.94","375,000.00",0.00,"400,545.94","Dwari Khola SHP , 3750 kW",073/74
7,1,"-683,882.00","28,105,054.98","4,500,000.00","31,901,210.00","19,966.99","Upper Bhotekoshi , 45000 kW",066/67
7,10,"56,259,750.00",0.00,"45,000,000.00","4,500,000.00","96,759,750.00","Upper Bhotekoshi , 45000 kW",074/75
7,11,"96,759,750.00",0.00,"45,000,000.00","122,711,251.00","19,048,499.00","Upper Bhotekoshi , 45000 kW",075/76
7,12,"19,048,499.00","128,825,224.62","45,000,000.00","194,006,832.00","-1,133,108.38","Upper Bhotekoshi , 45000 kW",076/77
7,14,"-1,133,108.00","308,675,859.32","45,000,000.00","352,828,544.47","-285,793.15","Upper Bhotekoshi , 45000 kW",077/78
7,15,"-285,793.15","339,227,111.32","45,000,000.00","383,949,542.95","-8,224.78","Upper Bhotekoshi , 45000 kW",078/79
7,16,"-8,224.78","348,792,011.05","45,000,000.00","379,045,766.34","14,738,019.93","Upper Bhotekoshi , 45000 kW",079/80
7,17,"14,738,019.93","357,074,180.14","45,000,000.00","416,812,697.43",-497.36,"Upper Bhotekoshi , 45000 kW",080/81
7,18,-497.36,"381,382,634.33","45,000,000.00","426,382,634.17",-497.20,"Upper Bhotekoshi , 45000 kW",081/82
7,19,0.00,"405,944,006.50",0.00,"450,944,006.98","-45,000,000.48","Upper Bhotekoshi , 45000 kW",082/83
7,2,"19,967.00","30,180,658.33","4,500,000.00","34,714,988.01","-14,362.68","Upper Bhotekoshi , 45000 kW",067/68
7,20,,,,,,"Upper Bhotekoshi , 45000 kW",083/84
7,3,"-14,352.64","35,601,376.45","4,500,000.00","40,380,326.69","-293,302.88","Upper Bhotekoshi , 45000 kW",068/69
7,5,"-293,302.89","41,349,433.28","4,500,000.00","45,377,106.26","179,024.13","Upper Bhotekoshi , 45000 kW",069/70
7,6,"179,024.13","49,485,434.01","4,500,000.00","54,154,014.73","10,443.41","Upper Bhotekoshi , 45000 kW",070/71
7,7,"10,446.00","18,496,869.35","4,500,000.00","22,997,565.00","9,750.35","Upper Bhotekoshi , 45000 kW",071/72
7,9,"6,510,159.00",0.00,"45,000,000.00","4,500,000.00","47,010,159.00","Upper Bhotekoshi , 45000 kW",073/74
70,10,0.00,"2,294,530.06","610,000.00",0.00,"2,904,530.06","Upper Mai -C , 6100 kW",074/75
70,11,"2,904,530.00","2,551,097.50","610,000.00","2,889,398.00","3,176,229.50","Upper Mai -C , 6100 kW",075/76
70,12,"3,176,229.50","2,684,603.58","610,000.00","1,180,607.09","5,290,225.99","Upper Mai -C , 6100 kW",076/77
70,14,"5,290,226.50","2,819,166.17","610,000.00","6,600,837.76","2,118,554.91","Upper Mai -C , 6100 kW",077/78
70,15,"2,118,554.91","2,722,254.29","610,000.00","5,274,597.58","176,211.62","Upper Mai -C , 6100 kW",078/79
70,16,"176,211.62","2,895,455.19","610,000.00","3,509,868.37","171,798.44","Upper Mai -C , 6100 kW",079/80
70,17,"171,798.44","2,815,424.79","610,000.00","3,507,046.71","90,176.52","Upper Mai -C , 6100 kW",080/81
70,18,"90,176.52","2,351,907.80","610,000.00","2,325,881.52","726,202.80","Upper Mai -C , 6100 kW",081/82
70,19,0.00,"2,720,546.44",0.00,"4,071,819.14","-1,351,272.70","Upper Mai -C , 6100 kW",082/83
70,20,,,,,,"Upper Mai -C , 6100 kW",083/84
71,10,0.00,"909,476.97","400,000.00",0.00,"1,309,476.97","Sabha Khola HPP , 4000 kW",074/75
71,11,"1,309,477.00","1,583,385.30","400,000.00",0.00,"3,292,862.30","Sabha Khola HPP , 4000 kW",075/76
71,12,"3,292,862.29","1,548,382.79","400,000.00","1,309,477.00","3,931,768.08","Sabha Khola HPP , 4000 kW",076/77
71,14,"3,931,768.29","1,345,392.48","400,000.00","3,931,768.00","1,745,392.77","Sabha Khola HPP , 4000 kW",077/78
71,15,"1,745,392.77","1,723,545.12","400,000.00","3,283,341.28","585,596.61","Sabha Khola HPP , 4000 kW",078/79
71,16,"585,596.61","1,720,179.82","400,000.00","2,486,478.88","219,297.55","Sabha Khola HPP , 4000 kW",079/80
71,17,"219,297.55","1,582,301.12","400,000.00","1,797,566.26","404,032.41","Sabha Khola HPP , 4000 kW",080/81
71,18,"404,032.41","1,841,949.98","400,000.00","1,973,724.54","672,257.85","Sabha Khola HPP , 4000 kW",081/82
71,19,0.00,"1,646,917.27",0.00,"2,475,109.85","-828,192.58","Sabha Khola HPP , 4000 kW",082/83
71,20,,,,,,"Sabha Khola HPP , 4000 kW",083/84
72,10,0.00,"179,887.44","1,360,000.00",0.00,"1,539,887.44","Thapa Khola HPP , 13600 kW",074/75
72,11,"1,539,887.46","1,032,686.69","1,360,000.00",0.00,"3,932,574.15","Thapa Khola HPP , 13600 kW",075/76
72,12,"3,932,574.16","1,647,107.52","1,360,000.00","1,539,888.00","5,399,793.68","Thapa Khola HPP , 13600 kW",076/77
72,14,"5,399,794.16","1,219,854.92","1,360,000.00",0.00,"7,979,649.08","Thapa Khola HPP , 13600 kW",077/78
72,15,"7,979,649.08","3,247,384.67","1,360,000.00","11,389,373.36","1,197,660.39","Thapa Khola HPP , 13600 kW",078/79
72,16,"1,197,660.39","2,652,448.62","1,360,000.00","2,056,476.25","3,153,632.76","Thapa Khola HPP , 13600 kW",079/80
72,17,"3,153,632.76","2,539,486.24","1,360,000.00","3,330,457.65","3,722,661.35","Thapa Khola HPP , 13600 kW",080/81
72,18,"3,722,661.35","2,260,584.97","1,360,000.00","1,913,338.23","5,429,908.09","Thapa Khola HPP , 13600 kW",081/82
72,19,0.00,"924,986.99",0.00,"3,843,926.45","-2,918,939.46","Thapa Khola HPP , 13600 kW",082/83
72,20,,,,,,"Thapa Khola HPP , 13600 kW",083/84
73,10,0.00,"202,106.54","283,000.00",0.00,"485,106.54","Chake Khola SHPP , 2830 kW",074/75
73,11,"485,106.54","1,027,518.77","283,000.00","597,069.00","1,198,556.31","Chake Khola SHPP , 2830 kW",075/76
73,12,"599,417.96","891,599.18","283,000.00","375,157.76","1,398,859.38","Chake Khola SHPP , 2830 kW",076/77
73,14,"1,398,858.96","898,997.84","283,000.00","1,398,859.00","1,181,997.80","Chake Khola SHPP , 2830 kW",077/78
73,15,"1,181,997.80","765,866.29","283,000.00","1,706,267.67","524,596.42","Chake Khola SHPP , 2830 kW",078/79
73,16,"524,596.42","949,436.61","283,000.00","1,459,745.16","297,287.87","Chake Khola SHPP , 2830 kW",079/80
73,17,"297,287.87","1,199,888.17","283,000.00","1,494,583.32","285,592.72","Chake Khola SHPP , 2830 kW",080/81
73,18,"285,592.72","1,502,225.05","283,000.00","1,683,961.32","386,856.45","Chake Khola SHPP , 2830 kW",081/82
73,19,0.00,"1,427,671.59",0.00,"1,906,732.24","-479,060.65","Chake Khola SHPP , 2830 kW",082/83
73,20,,,,,,"Chake Khola SHPP , 2830 kW",083/84
74,10,0.00,"619,144.56","400,000.00","666,241.00","352,903.56","Sardi Khola HPP , 4000 kW",074/75
74,11,"352,904.00","1,774,359.46","400,000.00","2,052,113.00","475,150.46","Sardi Khola HPP , 4000 kW",075/76
74,12,"475,150.47","2,153,384.10","400,000.00","2,491,764.81","536,769.76","Sardi Khola HPP , 4000 kW",076/77
74,14,"536,769.47","1,879,312.86","400,000.00","2,364,310.59","451,771.74","Sardi Khola HPP , 4000 kW",077/78
74,15,"451,771.74","2,302,866.92","400,000.00","3,006,440.73","148,197.93","Sardi Khola HPP , 4000 kW",078/79
74,16,"148,197.93","1,896,711.63","400,000.00","2,218,619.37","226,290.19","Sardi Khola HPP , 4000 kW",079/80
74,17,"226,290.19","2,161,818.90","400,000.00","2,712,527.45","75,581.64","Sardi Khola HPP , 4000 kW",080/81
74,18,"75,581.64","2,136,215.48","400,000.00","2,520,933.98","90,863.14","Sardi Khola HPP , 4000 kW",081/82
74,19,0.00,"2,259,967.10",0.00,"2,750,830.24","-490,863.14","Sardi Khola HPP , 4000 kW",082/83
74,20,,,,,,"Sardi Khola HPP , 4000 kW",083/84
75,10,0.00,"379,597.06","300,000.00",0.00,"679,597.06","Midim Khola(Karapu) HPP , 3000 kW",074/75
75,11,"679,597.06","1,445,465.62","300,000.00","678,876.00","1,746,186.68","Midim Khola(Karapu) HPP , 3000 kW",075/76
75,12,"1,746,186.67","1,556,946.94","300,000.00","3,602,414.64",718.97,"Midim Khola(Karapu) HPP , 3000 kW",076/77
75,14,718.67,"1,344,197.97","300,000.00","1,644,197.97",718.67,"Midim Khola(Karapu) HPP , 3000 kW",077/78
75,15,718.67,"1,625,727.98","300,000.00","1,802,327.79","124,118.86","Midim Khola(Karapu) HPP , 3000 kW",078/79
75,16,"124,118.86","1,461,411.94","300,000.00","1,478,558.05","406,972.75","Midim Khola(Karapu) HPP , 3000 kW",079/80
75,17,"406,972.75","1,385,083.85","300,000.00","1,752,537.52","339,519.08","Midim Khola(Karapu) HPP , 3000 kW",080/81
75,18,"339,519.08","1,447,418.33","300,000.00","1,702,013.04","384,924.37","Midim Khola(Karapu) HPP , 3000 kW",081/82
75,19,0.00,"1,363,423.06",0.00,"1,929,862.68","-566,439.62","Midim Khola(Karapu) HPP , 3000 kW",082/83
75,20,,,,,,"Midim Khola(Karapu) HPP , 3000 kW",083/84
76,10,"862,156.00","3,689,375.80","760,000.00","862,156.37","4,449,375.43","Jogmai Khola , 7600 kW",074/75
76,11,"4,449,376.00","3,676,461.73","760,000.00","3,512,938.00","5,372,899.73","Jogmai Khola , 7600 kW",075/76
76,12,"5,372,900.00","3,843,440.95","760,000.00","9,976,296.35",44.60,"Jogmai Khola , 7600 kW",076/77
76,14,45.00,"3,688,501.04","760,000.00","4,462,838.00","-14,291.96","Jogmai Khola , 7600 kW",077/78
76,15,"-14,291.96","4,856,566.23","760,000.00","5,202,766.19","399,508.08","Jogmai Khola , 7600 kW",078/79
76,16,"399,508.08","4,146,325.28","760,000.00","4,955,163.44","350,669.92","Jogmai Khola , 7600 kW",079/80
76,17,"350,669.92","4,040,862.66","760,000.00","4,865,435.03","286,097.55","Jogmai Khola , 7600 kW",080/81
76,18,"286,097.55","3,773,067.47","760,000.00","4,458,259.23","360,905.79","Jogmai Khola , 7600 kW",081/82
76,19,0.00,"1,429,227.36",0.00,"3,078,517.02","-1,649,289.66","Jogmai Khola , 7600 kW",082/83
76,20,,,,,,"Jogmai Khola , 7600 kW",083/84
76,9,0.00,"102,156.00","760,000.00",0.00,"862,156.00","Jogmai Khola , 7600 kW",073/74
77,10,"2,018,457.00","3,139,722.54","600,000.00","2,018,426.82","3,739,752.72","Daraundi A , 6000 kW",074/75
77,11,"3,739,753.00","3,512,326.65","600,000.00","6,950,091.00","901,988.65","Daraundi A , 6000 kW",075/76
77,12,"901,989.00","3,613,025.66","600,000.00","4,153,414.95","961,599.71","Daraundi A , 6000 kW",076/77
77,14,"961,600.00","3,754,886.04","600,000.00","5,119,691.08","196,794.96","Daraundi A , 6000 kW",077/78
77,15,"196,794.96","3,974,426.06","600,000.00","4,479,953.65","291,267.37","Daraundi A , 6000 kW",078/79
77,16,"291,267.37","3,857,284.61","600,000.00","4,389,854.23","358,697.75","Daraundi A , 6000 kW",079/80
77,17,"358,697.75","3,862,428.16","600,000.00","4,618,287.12","202,838.79","Daraundi A , 6000 kW",080/81
77,18,"202,838.79","3,847,315.63","600,000.00","4,405,247.27","244,907.15","Daraundi A , 6000 kW",081/82
77,19,0.00,"3,353,128.73",0.00,"4,612,574.74","-1,259,446.01","Daraundi A , 6000 kW",082/83
77,20,,,,,,"Daraundi A , 6000 kW",083/84
77,9,0.00,"1,418,457.00","600,000.00",0.00,"2,018,457.00","Daraundi A , 6000 kW",073/74
78,10,0.00,"171,825.75","700,000.00","700,000.00","171,825.75","Molun Khola SHP , 7000 kW",074/75
78,11,"171,825.75","2,231,668.97","700,000.00","3,317,725.00","-214,230.28","Molun Khola SHP , 7000 kW",075/76
78,12,"-214,230.29","3,290,056.48","700,000.00","3,259,746.78","516,079.41","Molun Khola SHP , 7000 kW",076/77
78,14,"516,078.71","2,203,161.53","700,000.00","1,065,564.00","2,353,676.24","Molun Khola SHP , 7000 kW",077/78
78,15,"2,353,676.24","2,892,851.41","700,000.00","5,105,838.38","840,689.27","Molun Khola SHP , 7000 kW",078/79
78,16,"840,689.27","3,496,580.20","700,000.00","4,063,127.71","974,141.76","Molun Khola SHP , 7000 kW",079/80
78,17,"974,141.76","3,286,756.21","700,000.00","4,085,010.73","875,887.24","Molun Khola SHP , 7000 kW",080/81
78,18,"875,887.24","3,069,812.28","700,000.00","3,908,332.08","737,367.44","Molun Khola SHP , 7000 kW",081/82
78,19,0.00,"3,577,716.91",0.00,"4,386,961.23","-809,244.32","Molun Khola SHP , 7000 kW",082/83
78,20,,,,,,"Molun Khola SHP , 7000 kW",083/84
79,10,0.00,"585,143.84","400,000.00","760,000.00","225,143.84","Puwa Khola-1 , 4000 kW",074/75
79,11,"225,144.00","1,656,769.97","400,000.00","1,517,525.00","764,388.97","Puwa Khola-1 , 4000 kW",075/76
79,12,"764,388.98","1,259,903.99","400,000.00","1,410,579.50","1,013,713.47","Puwa Khola-1 , 4000 kW",076/77
79,14,"1,013,712.98","226,366.63","400,000.00","1,410,579.50","229,500.11","Puwa Khola-1 , 4000 kW",077/78
79,15,"229,500.11","1,485,463.16","400,000.00","1,840,390.15","274,573.12","Puwa Khola-1 , 4000 kW",078/79
79,16,"274,573.12","1,632,353.67","400,000.00","2,466,112.70","-159,185.91","Puwa Khola-1 , 4000 kW",079/80
79,17,"-159,185.91","1,230,796.34","400,000.00","1,281,818.54","189,791.89","Puwa Khola-1 , 4000 kW",080/81
79,18,"189,791.89","1,525,350.32","400,000.00","2,025,232.68","89,909.53","Puwa Khola-1 , 4000 kW",081/82
79,19,0.00,"441,932.57",0.00,"531,829.14","-89,896.57","Puwa Khola-1 , 4000 kW",082/83
79,20,,,,,,"Puwa Khola-1 , 4000 kW",083/84
8,1,0.00,"13,521,853.27","5,100,000.00","18,621,851.00",1.01,"Aandikhola HP , 9400 kW",066/67
8,10,"19,401,284.00","27,529,998.10","9,400,000.00","34,487,361.00","21,843,921.10","Aandikhola HP , 9400 kW",074/75
8,11,"21,843,921.00","28,773,284.10","9,400,000.00","36,186,646.00","23,830,559.10","Aandikhola HP , 9400 kW",075/76
8,12,"23,830,559.00","32,436,212.49","9,400,000.00","39,174,265.07","26,492,506.42","Aandikhola HP , 9400 kW",076/77
8,14,"26,492,506.00","25,890,775.74","9,400,000.00","43,874,603.00","17,908,678.74","Aandikhola HP , 9400 kW",077/78
8,15,"17,908,678.74","31,456,553.76","9,400,000.00","40,128,577.70","18,636,654.80","Aandikhola HP , 9400 kW",078/79
8,16,"18,636,654.80","30,744,372.60","9,400,000.00","35,331,974.31","23,449,053.09","Aandikhola HP , 9400 kW",079/80
